Date,return_assets,return_capital,return_equity,return_invested_capital,return_common_equity,gross_margin,sga_margin,ebitda_margin,ebita_margin,ebit_margin,earning_co_margin,ni_margin,ni_norm_margin,ni_avail_excl_margin,lfcf_margin,ufcf_margin,cf_total_rev,asset_turns,fixed_asset_turns,ar_turns,inventory_turns,current_ratio,quick_ratio,days_sales_out,days_inventory_out,days_payable_out,cash_conversion,cfo_current_liab,total_debt_equity,total_debt_capital,lt_debt_equity,lt_debt_capital,total_liab_total_assets,ebit_int,ebitda_int,ebitda_capex_int,total_debt_ebitda,net_debt_ebitda,total_debt_ebitda_capex,net_debt_ebitda_capex,ebitda_excl_oper_leases_int,ebitda_excl_oper_leases_capex_int,total_debt_ebitda_excl_oper_leases,net_debt_ebitda_excl_oper_leases,total_debt_ebitda_excl_oper_leases_capex,net_debt_ebitda_excl_oper_leases_capex,total_rev_employee,z_score,capex_pct_rev,Ticker
2000-03-31,11.9466,17.0685,25.98,18.8825,26.1464,51.4323,31.2613,19.4634,14.5545,14.5545,10.137,10.0633,8.8539,10.0633,,,,1.31331,2.95516,41.46284,5.71158,0.87344,0.53187,8.80271,63.90493,88.04238,-15.33475,,35.7266,26.3224,22.9038,16.8749,48.8247,52.89286,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,111.818,2.04264,,ITX.MC
2000-06-30,11.9466,17.0685,25.98,18.8825,26.1464,51.4323,31.2613,19.4634,14.5545,14.5545,10.137,10.0633,8.8539,10.0633,,,,1.31331,2.95516,41.46284,5.71158,0.87344,0.53187,8.80271,63.90493,88.04238,-15.33475,,35.7266,26.3224,22.9038,16.8749,48.8247,52.89286,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,111.818,2.04264,,ITX.MC
2000-09-30,11.9466,17.0685,25.98,18.8825,26.1464,51.4323,31.2613,19.4634,14.5545,14.5545,10.137,10.0633,8.8539,10.0633,,,,1.31331,2.95516,41.46284,5.71158,0.87344,0.53187,8.80271,63.90493,88.04238,-15.33475,,35.7266,26.3224,22.9038,16.8749,48.8247,52.89286,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,111.818,2.04264,,ITX.MC
2000-12-31,11.9466,17.0685,25.98,18.8825,26.1464,51.4323,31.2613,19.4634,14.5545,14.5545,10.137,10.0633,8.8539,10.0633,,,,1.31331,2.95516,41.46284,5.71158,0.87344,0.53187,8.80271,63.90493,88.04238,-15.33475,,35.7266,26.3224,22.9038,16.8749,48.8247,52.89286,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,70.73214,70.73214,0.81832,0.40311,0.81832,0.40311,111.818,2.04264,,ITX.MC
2001-03-31,12.2343,17.5878,24.792,18.5232,25.1152,51.1607,31.2158,19.6848,14.9271,14.5255,10.0164,9.9131,8.6477,9.9131,2.7381,3.0297,,1.34762,2.40192,25.73992,5.89214,0.89557,0.53006,14.2191,62.11642,82.21129,-5.87576,0.63807,21.7669,17.8758,13.7287,11.2746,42.8022,31.13115,42.18852,18.95082,0.50981,0.11366,1.13495,0.25303,42.18852,18.95082,0.50981,0.11366,1.13495,0.25303,,1.96683,10.8425,ITX.MC
2001-06-30,,,,,,51.2607,31.3125,19.4411,14.4622,14.4622,9.8551,9.7579,8.5814,9.7579,,,,,,,,0.87554,0.52818,,,,,,27.8371,21.7754,13.014,10.1801,42.5668,27.5,36.96747,36.96747,0.64718,0.29237,0.64718,0.29237,36.96747,36.96747,0.64718,0.29237,0.64718,0.29237,,,,ITX.MC
2001-09-30,,,,,,51.4373,31.2138,19.3534,14.5431,14.5431,9.8176,9.7242,8.6847,9.7242,,,,,,,,0.84433,0.45018,,,,,,26.8166,21.146,11.713,9.2361,43.7592,31.84848,42.38258,42.38258,0.62204,0.30458,0.62204,0.30458,42.38258,42.38258,0.62204,0.30458,0.62204,0.30458,,,,ITX.MC
2001-12-31,,,,,,51.8284,30.9622,19.6551,15.1111,15.1111,10.2801,10.1585,9.0185,10.1585,,,,,,,,0.87292,0.39637,,,,,,21.0619,17.3976,10.3212,8.5256,42.5749,31.90972,41.50521,41.50521,0.49575,0.25348,0.49575,0.25348,41.50521,41.50521,0.49575,0.25348,0.49575,0.25348,,,,ITX.MC
2002-03-31,13.7744,19.7476,25.0453,20.417,25.6219,51.9016,30.2264,21.3182,16.4502,15.924,10.6221,10.4744,9.3951,10.4744,2.2128,2.4474,,1.38401,2.13662,19.73163,5.22077,1.02338,0.59926,18.4982,69.91283,81.79285,6.61818,0.67801,16.5495,14.1995,8.9098,7.6446,40.0795,42.41803,56.78689,28.20492,0.37053,,0.746,,56.78689,28.20492,0.37053,,0.746,,,9.477,10.7298,ITX.MC
2002-06-30,14.5469,19.6596,25.1804,20.2566,25.8628,51.9194,30.0561,21.5169,16.1209,16.1209,10.559,10.3815,9.3341,10.3815,,,,1.44378,2.17772,18.44779,5.60665,1.07268,0.60633,19.78556,65.10104,115.32905,-30.44246,,17.8817,15.1692,8.8701,7.5246,36.8183,54.30392,72.48039,72.48039,0.39348,0.06804,0.39348,0.06804,72.48039,72.48039,0.39348,0.06804,0.39348,0.06804,,,,ITX.MC
2002-09-30,15.0009,20.803,26.1476,21.0667,26.9589,51.9283,29.9508,21.7791,16.3154,16.3154,10.4745,10.3264,9.3538,10.3264,,,,1.47109,2.20842,21.75859,4.82091,0.97674,0.46594,16.77467,75.71159,123.92809,-31.44183,,18.6794,15.7394,8.9732,7.5609,38.6423,53.07273,70.84545,70.84545,0.37611,0.11677,0.37611,0.11677,70.84545,70.84545,0.37611,0.11677,0.37611,0.11677,,,,ITX.MC
2002-12-31,15.4749,22.3073,26.2764,22.0633,27.0701,52.1618,29.4769,22.5852,17.1977,17.1977,10.7751,10.6309,9.9182,10.6309,,,,1.43972,2.26051,15.71099,4.33686,1.03778,0.5873,23.23189,84.16207,153.60697,-46.21302,,14.5966,12.7374,7.8235,6.827,39.5756,60.21101,79.07339,79.07339,0.2918,,0.2918,,79.07339,79.07339,0.2918,,0.2918,,,,,ITX.MC
2003-03-31,14.7146,21.0735,26.1725,18.7274,26.9807,51.5299,29.6854,21.5651,16.835,16.5953,11.1348,11.0241,9.7911,11.0241,5.2293,5.3268,,1.41868,2.31208,18.83859,5.23282,1.13163,0.75393,19.37493,69.75187,120.85807,-31.73128,0.73763,14.9592,13.0126,7.0644,6.1451,39.2693,106.37097,138.22581,74.27419,0.31949,,0.59457,,138.22581,74.27419,0.31949,,0.59457,,122.145,,9.9773,ITX.MC
2003-06-30,14.8931,20.2635,25.7933,22.0059,26.7579,51.4135,29.9317,21.2295,16.2807,16.2807,11.182,11.0504,9.8214,11.0504,,,,1.46363,2.31174,18.8211,5.059,1.19682,0.71609,19.39282,72.14846,121.08985,-29.54858,,14.1036,12.3604,7.4066,6.4911,36.3183,171.28205,223.34615,223.34615,0.31261,,0.31261,,223.34615,223.34615,0.31261,,0.31261,,,,,ITX.MC
2003-09-30,15.2512,21.2243,27.0717,23.1624,28.0432,50.9585,30.0878,20.6843,15.8253,15.8253,10.9082,10.794,9.6064,10.794,,,,1.54195,2.34987,28.32794,4.60096,1.05751,0.50882,12.8845,79.33093,120.59089,-28.37547,,13.1439,11.617,7.5796,6.699,37.2123,161.7619,211.42857,211.42857,0.27984,,0.27984,,211.42857,211.42857,0.27984,,0.27984,,,,,ITX.MC
2003-12-31,13.065,18.8363,24.1169,21.1414,25.0034,50.3781,30.8369,19.3317,14.482,14.482,10.2586,10.1589,8.8271,10.1589,,,,1.44345,2.32148,15.60629,4.30111,1.11619,0.55615,23.38774,84.86177,139.13545,-30.88594,,11.5847,10.382,6.8495,6.1384,37.7483,127.9,170.73,170.73,0.27599,,0.27599,,170.73,170.73,0.27599,,0.27599,,,,,ITX.MC
2004-03-31,12.011,17.3058,22.3445,15.777,23.0916,50.1402,31.1487,18.6153,13.835,13.6315,9.7566,9.7088,8.3672,9.7088,0.0432,0.0894,,1.4098,2.75666,25.1922,5.27855,1.20884,0.7638,14.48831,69.14779,115.77508,-32.13898,0.66432,10.8925,9.8226,7.164,6.4603,37.7307,184.38235,251.79412,113.05882,0.27812,,0.61941,,251.79412,113.05882,0.27812,,0.61941,,115.666,8.01569,10.2568,ITX.MC
2004-06-30,12.7956,17.2137,22.1964,19.6028,23.1181,50.9089,31.8459,18.6262,13.6887,13.6887,9.7824,9.7428,8.3297,9.7428,,,,1.49562,2.35123,20.06057,5.3237,1.30184,0.77264,18.24473,68.74907,118.93719,-31.94338,,11.6574,10.4403,7.5486,6.7605,32.0886,193.35294,263.09559,263.09559,0.30005,,0.30005,,263.09559,263.09559,0.30005,,0.30005,,,,,ITX.MC
2004-09-30,13.2395,18.6829,24.27,21.2682,25.2288,52.1139,32.7245,18.795,13.8662,13.8662,9.8978,9.8656,8.4104,9.8656,,,,1.52769,2.33714,25.79403,4.53443,0.97997,0.49334,14.18909,80.71581,135.26152,-40.35662,,14.2659,12.4848,7.0451,6.1656,38.1153,101.38235,137.41912,137.41912,0.33046,0.01241,0.33046,0.01241,137.41912,137.41912,0.33046,0.01241,0.33046,0.01241,,,,ITX.MC
2004-12-31,13.9773,20.208,26.0755,23.0897,26.9893,53.7474,33.152,19.9013,15.1073,15.1073,10.8889,10.7885,9.1663,10.7885,,,,1.48032,2.38655,18.15239,4.28531,1.05737,0.6284,20.16257,85.40793,158.99662,-53.42612,,12.1508,10.8343,5.7636,5.1391,38.5501,76.65385,100.97837,100.97837,0.27462,,0.27462,,100.97837,100.97837,0.27462,,0.27462,,,,,ITX.MC
2005-03-31,14.9217,22.6482,28.2056,16.4712,28.4896,55.4031,33.2085,22.0408,17.5515,16.5562,11.597,11.4651,9.9328,11.4651,8.335,8.5798,,1.44204,3.21595,48.49257,4.94576,1.13798,0.74758,7.54729,74.00264,105.2788,-23.72888,0.90343,11.3295,10.1766,4.6716,4.1962,43.1906,42.2587,56.25778,30.61539,0.22092,,0.40595,,56.25778,30.61539,0.22092,,0.40595,,118.368,6.79928,10.0462,ITX.MC
2005-06-30,15.6218,21.8287,27.6637,24.3316,28.0996,55.7813,33.7088,21.9566,16.3541,16.3541,11.5115,11.3933,9.8807,11.3933,,,,1.52835,2.68974,22.85083,5.66643,1.18044,0.79676,15.97313,64.41447,,,,13.3222,11.756,4.3295,3.8205,39.8925,43.41376,58.28622,58.28622,0.26376,,0.26376,,58.28622,58.28622,0.26376,,0.26376,,,,,ITX.MC
2005-09-30,15.7226,23.7656,31.1197,26.8237,31.4929,78.8925,24.5001,22.0028,16.3117,16.3117,11.6611,11.5066,10.0308,11.5066,,,,1.54221,2.70437,23.40501,2.1224,0.97772,0.53584,15.59463,171.97486,,,,14.675,12.7971,4.1498,3.6188,45.5185,36.60227,49.37279,49.37279,0.26067,,0.26067,,49.37279,49.37279,0.26067,,0.26067,,,,,ITX.MC
2005-12-31,15.021,22.9981,30.2777,26.5159,30.714,56.4482,34.0105,22.1522,16.4348,16.4348,11.9824,11.8429,10.0829,11.8429,,,,1.46236,2.69936,19.50106,4.38786,1.06987,0.63515,18.71684,83.18387,,,,13.492,11.8881,4.3046,3.7928,44.9987,77.6819,104.70593,104.70593,0.25412,,0.25412,,104.70593,104.70593,0.25412,,0.25412,,,,,ITX.MC
2006-03-31,14.5181,23.3098,30.5169,17.2246,30.4518,56.1912,34.0723,21.6648,16.777,16.2234,12.0291,11.9148,10.0982,11.9148,6.1396,6.3336,,1.43182,3.19334,59.96243,4.91253,1.10578,0.72742,6.08711,74.29977,104.52578,-24.13891,0.7676,9.5558,8.7223,2.3939,2.1851,43.8602,52.25497,69.78178,36.24255,0.19112,,0.36799,,69.78178,36.24255,0.19112,,0.36799,,115.841,6.64851,10.4128,ITX.MC
2006-06-30,15.2487,22.4223,29.5435,26.3521,29.5054,56.1715,34.2834,21.3959,15.9943,15.9943,11.8506,11.7485,9.9169,11.7485,,,,1.52541,3.08227,25.46479,5.78303,1.14762,0.70016,14.33319,63.11544,,,,9.3971,8.5899,2.3867,2.1817,37.9164,53.87959,72.07569,72.07569,0.19551,,0.19551,,72.07569,72.07569,0.19551,,0.19551,,,,,ITX.MC
2006-09-30,15.3817,24.7257,33.4146,29.2649,33.4302,37.1275,32.4664,20.9361,15.5623,15.5623,11.588,11.512,9.6145,11.512,,,,1.58143,3.118,26.72232,6.13268,0.87064,0.39933,13.65867,59.5169,,,,12.3721,11.0099,2.4085,2.1434,44.8449,52.62957,70.80315,70.80315,0.2214,,0.2214,,70.80315,70.80315,0.2214,,0.2214,,,7.53796,,ITX.MC
2006-12-31,15.1084,23.976,31.93,28.1338,32.0377,55.8258,33.9842,21.4474,16.1245,16.1245,11.8731,11.8254,10.0047,11.8254,,,,1.49917,3.08426,20.16595,4.31958,0.98864,0.54222,18.09962,84.49896,,,,12.6521,11.2311,2.2741,2.0187,43.6054,73.87713,98.26502,98.26502,0.23746,,0.23746,,98.26502,98.26502,0.23746,,0.23746,,,,,ITX.MC
2007-03-31,15.5876,24.8589,31.6025,17.0161,31.5582,56.2083,34.1648,21.8259,17.2273,16.6521,12.3219,12.2194,10.1768,12.2194,3.9331,4.0169,,1.49772,3.34896,59.5062,4.75938,1.13986,0.68479,6.13346,76.69052,106.47342,-23.64945,0.7414,5.5434,5.2522,1.3632,1.2916,39.5592,124.15674,162.73192,91.45038,0.10755,,0.19137,,162.73192,91.45038,0.10755,,0.19137,,118.374,8.7424,9.5604,ITX.MC
2007-06-30,16.5875,24.1614,31.1324,28.5818,31.0582,56.3478,34.1801,21.9783,16.6926,16.6926,12.4401,12.3416,10.2329,12.3416,,,,1.58993,3.17589,27.47143,5.52313,1.21375,0.70688,13.28637,66.08544,128.92895,-49.55715,,6.919,6.4713,1.3347,1.2484,35.1757,82.34478,108.41884,108.41884,0.13564,,0.13564,,108.41884,108.41884,0.13564,,0.13564,,,,,ITX.MC
2007-09-30,16.7488,28.1472,36.1496,32.806,36.069,56.4759,32.9819,22.6143,17.0691,17.0691,12.5367,12.4339,10.4201,12.4339,,,,1.56999,3.1909,28.41999,4.25954,0.99296,0.58919,12.84289,85.68996,168.80447,-70.27163,,6.748,6.3214,1.3544,1.2687,46.1225,150.71099,199.67291,199.67291,0.11347,,0.11347,,199.67291,199.67291,0.11347,,0.11347,,,8.30094,,ITX.MC
2007-12-31,17.0308,26.6162,34.7895,31.6449,34.7375,56.7809,34.2153,22.6104,17.514,17.514,13.1059,13.0143,10.7603,13.0143,,,,1.55586,3.16739,20.99259,4.15995,1.08985,0.56435,17.38678,87.74126,,,,6.2929,5.9203,0.9783,0.9203,39.4201,145.98881,188.4703,188.4703,0.11487,,0.11487,,188.4703,188.4703,0.11487,,0.11487,,,,,ITX.MC
2008-03-31,16.1224,24.9753,32.7216,17.5718,32.7231,56.692,34.1969,22.776,17.9636,17.5639,13.3312,13.2518,10.8546,13.2518,6.9954,7.0262,,1.46869,3.40077,53.37831,4.46281,1.21298,0.78569,6.83791,81.78701,112.80508,-24.18016,0.73938,9.8086,8.9324,1.0044,0.9147,40.6517,355.67675,461.22408,278.7581,0.19249,,0.31849,,461.22408,278.7581,0.19249,,0.31849,,118.649,8.80467,9.0104,ITX.MC
2008-06-30,17.007,24.4389,31.7709,29.7009,31.7436,57.0095,34.6628,22.6376,17.3819,17.3819,13.2703,13.2027,10.7666,13.2027,,,,1.56549,3.1366,25.50045,4.79462,1.29242,0.72068,14.35232,76.33552,,,,6.0091,5.6685,0.3899,0.3678,34.129,358.66946,467.11859,467.11859,0.12039,,0.12039,,467.11859,467.11859,0.12039,,0.12039,,,,,ITX.MC
2008-09-30,15.4013,26.6556,35.2346,19.0288,35.1725,56.9777,43.3424,21.9797,17.1267,16.7447,12.8971,12.8015,10.3057,12.8015,6.8499,6.8499,,1.47163,3.13427,26.30859,4.05336,0.98319,0.56918,13.91166,90.29513,192.25614,-88.04935,0.55923,7.7095,7.1577,0.4632,0.43,46.1421,,,,0.13728,,0.21862,,,,0.13728,,0.21862,,,7.24765,8.1779,ITX.MC
2008-12-31,15.5956,24.0089,31.2388,29.102,31.1499,57.0546,35.2681,21.8284,16.4859,16.4859,12.5928,12.4895,10.0616,12.4895,,,,1.51359,3.10778,21.02416,3.99355,1.16121,0.5841,17.40842,91.6475,,,,6.6061,6.1967,0.4086,0.3833,38.6062,359.32561,475.76926,475.76926,0.13128,,0.13128,,475.76926,475.76926,0.13128,,0.13128,,,,,ITX.MC
2009-03-31,13.702,21.1827,28.1432,12.3972,28.1205,56.8296,35.6289,21.1464,16.1178,15.6754,12.1228,12.0443,9.5889,12.0443,4.2383,4.2946,,1.39857,3.25217,45.78795,4.35752,1.36522,0.86452,7.99307,83.99261,120.77671,-28.79102,0.74249,5.2073,4.9496,0.2788,0.265,38.9376,174.06498,234.8169,143.91069,0.11236,,0.18334,,234.8169,143.91069,0.11236,,0.18334,,116.785,6.81934,8.1865,ITX.MC
2009-06-30,14.0113,20.6006,27.366,25.6691,27.3308,56.6448,35.9646,20.5545,14.857,14.857,11.6462,11.5702,9.0256,11.5702,,,,1.50892,3.15321,22.49359,4.35496,1.29543,0.75434,16.22681,83.8124,,,,5.826,5.5053,0.1521,0.1437,37.2784,1564.0,2163.77575,2163.77575,0.12386,,0.12386,,2163.77575,2163.77575,0.12386,,0.12386,,,,,ITX.MC
2009-09-30,13.6382,22.5495,29.6956,4.973,29.7553,56.3276,26.3424,20.4982,15.3024,14.8723,11.4619,11.4142,9.1617,11.4142,3.6528,3.718,,1.46723,3.18822,25.59327,3.97942,1.19794,0.67928,14.26128,91.72195,176.96441,-70.98119,0.70539,5.9945,5.6555,0.1478,0.1395,40.6853,142.5034,196.40845,138.08045,0.12023,,0.17101,,196.40845,138.08045,0.12023,,0.17101,,,6.8172,6.0874,ITX.MC
2009-12-31,13.1497,20.7074,27.1357,25.8797,27.1949,56.4992,36.0852,20.5024,14.6984,14.6984,11.5288,11.4811,9.1295,11.4811,,,,1.43142,3.16539,21.95525,4.04621,1.33955,0.84848,16.62466,90.20756,173.49144,-66.65922,,2.4043,2.3478,0.1463,0.1429,39.7075,169.58355,236.54722,236.54722,0.05187,,0.05187,,236.54722,236.54722,0.05187,,0.05187,,,,,ITX.MC
2010-03-31,13.409,20.7609,26.1313,12.6861,26.154,57.0938,35.6628,21.2306,16.0364,15.5942,11.9288,11.8586,9.6974,11.8586,14.4207,14.4738,,1.3758,3.2909,45.97614,4.64539,1.711,1.23974,7.93875,78.57246,120.48796,-33.97676,1.00689,0.7458,0.7402,0.093,0.0923,35.5697,183.32499,249.58623,200.68986,0.01702,,0.02117,,249.58623,200.68986,0.01702,,0.02117,,120.08,7.71306,4.1592,ITX.MC
2010-06-30,14.7888,22.7792,28.7393,27.6991,28.7305,57.7888,35.526,22.0829,16.5057,16.5057,12.6299,12.5441,10.2839,12.5441,,,,1.43357,3.36842,23.35827,4.56541,1.63361,1.16965,15.62602,79.94887,,,,0.6999,0.695,0.092,0.0914,36.7617,199.76538,267.26525,267.26525,0.01508,,0.01508,,267.26525,267.26525,0.01508,,0.01508,,,,,ITX.MC
2010-09-30,15.7179,25.5192,32.2838,17.6558,32.2847,58.8778,44.3381,22.7995,17.8689,17.4517,13.4204,13.3454,10.9091,13.3454,16.8296,16.8902,,1.44104,3.48198,25.17734,4.05801,1.49719,1.04869,14.49707,89.94549,182.85223,-78.40967,0.95614,0.2124,0.212,0.1096,0.1094,39.6032,179.95919,235.10524,194.97841,0.00426,,0.00513,,235.10524,194.97841,0.00426,,0.00513,,,7.76725,3.8913,ITX.MC
2010-12-31,15.6954,25.6515,31.4803,30.9505,31.5108,59.1116,35.4595,23.5478,18.0828,18.0828,13.7085,13.6364,11.2849,13.6364,,,,1.38876,3.62274,23.71695,4.04586,1.59279,1.15776,15.3895,90.21523,200.86571,-95.26099,,0.1714,0.1711,0.1199,0.1197,39.3744,233.8129,304.47677,304.47677,0.00348,,0.00348,,304.47677,304.47677,0.00348,,0.00348,,,,,ITX.MC
2011-03-31,15.7645,24.1802,29.5289,17.6748,29.5651,59.2501,35.542,23.3358,18.6691,18.2848,13.9006,13.8252,11.5078,13.8252,12.2284,12.2461,,1.37947,3.74453,58.22694,4.6254,1.94493,1.47005,6.26851,78.91191,118.01217,-32.83175,0.95563,0.1067,0.1065,0.0649,0.0648,34.6314,643.02892,820.65946,647.56822,0.00234,,0.00297,,820.65946,647.56822,0.00234,,0.00297,,125.093,8.96652,4.9219,ITX.MC
2011-06-30,15.6458,24.8954,30.5603,30.2995,30.6073,59.0099,35.5276,23.0251,18.0747,18.0747,13.8148,13.7489,11.4312,13.7489,,,,1.385,3.65704,24.03298,4.69248,1.65796,1.19663,15.18729,77.78406,182.71316,-89.74182,,0.0973,0.0972,0.0649,0.0648,37.9355,650.60893,828.80159,828.80159,0.00203,,0.00203,,828.80159,828.80159,0.00203,,0.00203,,,,,ITX.MC
2011-09-30,15.6119,25.8679,31.8008,17.4542,31.7573,58.7974,35.531,23.028,18.4422,18.0778,13.8695,13.7792,11.3967,13.7792,7.6984,7.7251,,1.38175,3.6672,23.14202,4.11917,1.52689,1.06066,15.77202,88.60996,182.46533,-78.08336,0.73519,0.0914,0.0914,0.0675,0.0674,39.852,422.969,538.78888,347.9118,0.00185,,0.00287,,538.78888,347.9118,0.00185,,0.00287,,,8.40974,8.1581,ITX.MC
2011-12-31,14.7517,23.9141,29.7628,29.5284,29.7438,59.0745,35.6945,22.7545,17.9771,17.9771,13.9591,13.8734,11.3516,13.8734,,,,1.31293,3.66541,21.84574,3.75022,1.67656,1.14779,16.70788,97.32725,203.35209,-89.31696,,0.1789,0.1785,0.1192,0.119,37.5686,674.75267,854.06955,854.06955,0.00394,,0.00394,,854.06955,854.06955,0.00394,,0.00394,,,,,ITX.MC
2012-03-31,15.167,22.6997,28.0361,15.2619,28.0021,59.3099,35.6663,23.3068,18.9767,18.2851,14.1056,14.0095,11.4999,14.0095,6.462,6.4787,,1.32715,3.69768,65.96716,4.50485,2.01174,1.48552,5.53304,81.02343,119.79118,-33.23471,0.89118,0.0299,0.0299,0.0207,0.0207,31.9695,686.82081,875.44308,580.81699,0.00069,,0.00105,,875.44308,580.81699,0.00069,,0.00105,,125.946,9.74412,7.8438,ITX.MC
2012-06-30,15.6639,24.7661,30.3861,30.1839,30.3734,59.6366,35.5987,23.6907,18.7246,18.7246,14.3489,14.263,11.7529,14.263,,,,1.33846,3.60907,22.28086,4.56627,1.7324,1.2932,16.42645,80.1529,,,,0.0411,0.0411,0.0274,0.0274,35.7979,726.58115,919.28166,919.28166,0.00089,,0.00089,,919.28166,919.28166,0.00089,,0.00089,,,,,ITX.MC
2012-09-30,15.9139,26.2022,32.1919,18.132,32.187,59.8326,25.3667,24.1202,19.7207,19.0773,14.6407,14.5658,12.0418,14.5658,10.3925,10.4152,,1.33469,3.5516,21.31939,4.07428,1.56235,1.12453,17.16723,89.83141,200.85787,-93.85924,0.7812,0.0258,0.0258,0.0216,0.0216,38.8257,525.62937,664.57454,452.60632,0.00053,,0.00078,,664.57454,452.60632,0.00053,,0.00078,,,8.4632,7.6932,ITX.MC
2012-12-31,15.9888,25.863,31.3809,31.2411,31.428,60.0196,35.2548,24.3729,19.5978,19.5978,14.8426,14.7957,12.3312,14.7957,,,,1.30535,3.59996,20.29647,3.59756,1.62717,1.16089,18.03245,101.73519,213.24331,-93.47567,,0.0885,0.0884,0.0632,0.0632,38.8329,824.34804,1025.205,1025.205,0.00186,,0.00186,,1025.205,1025.205,0.00186,,0.00186,,,,,ITX.MC
2013-03-31,16.3359,24.4321,29.7038,17.1001,29.7685,59.7593,35.1482,24.3578,20.1099,19.546,14.8437,14.8045,12.2324,14.8045,9.8264,9.8676,,1.33723,3.65508,62.11904,4.48995,1.92024,1.43759,5.89187,81.51515,111.03891,-23.63189,0.89495,0.0794,0.0794,0.0507,0.0507,34.1997,296.27757,369.21492,255.85086,0.00174,,0.00251,,369.21492,255.85086,0.00174,,0.00251,,132.537,10.46193,7.4788,ITX.MC
2013-06-30,15.9872,24.824,30.4586,30.3352,30.5034,59.6119,35.3577,24.0946,19.2198,19.2198,14.7304,14.6792,12.0586,14.6792,,,,1.3309,3.50846,20.46084,4.48164,1.7245,1.24205,17.83865,81.44318,,,,0.0722,0.0722,0.0361,0.0361,35.4911,294.56654,369.27861,369.27861,0.00154,,0.00154,,369.27861,369.27861,0.00154,,0.00154,,,,,ITX.MC
2013-09-30,15.6231,25.2687,30.9737,16.2642,31.0326,59.2957,34.8012,23.7604,19.493,18.9435,14.5061,14.4727,11.7443,14.4727,7.5082,7.5337,,1.31955,3.48635,21.11006,4.26387,1.5965,1.06997,17.29005,85.60272,190.18581,-87.29304,0.68769,0.0634,0.0634,0.0372,0.0371,37.6161,464.68531,582.84438,429.83463,0.00131,,0.00177,,582.84438,429.83463,0.00131,,0.00177,,,10.86394,6.2376,ITX.MC
2013-12-31,14.4548,23.2846,28.8933,28.7775,28.9244,59.3448,35.6153,23.6484,18.6614,18.6614,14.4526,14.4147,11.5843,14.4147,,,,1.23933,3.37852,18.91082,3.57392,1.67021,1.16296,19.30084,102.12846,218.30687,-96.87757,,0.1857,0.1854,0.0232,0.0231,37.2303,292.85551,371.11702,371.11702,0.0041,,0.0041,,371.11702,371.11702,0.0041,,0.0041,,,,,ITX.MC
2014-03-31,14.4372,21.6471,26.819,13.4279,26.8715,59.3319,35.8652,23.1555,18.953,18.402,14.24,14.2132,11.4065,14.2132,7.9975,8.039,,1.25528,3.41315,55.25471,4.17504,1.9539,1.4356,6.60577,87.42407,122.01658,-27.98674,0.81659,0.0501,0.0501,0.0229,0.0229,32.5517,277.03979,348.60365,248.04861,0.0012,,0.00169,,348.60365,248.04861,0.0012,,0.00169,,130.34,12.11535,6.6792,ITX.MC
2014-06-30,14.2544,22.1249,27.3141,27.2303,27.3766,59.1899,36.0394,22.8121,18.0612,18.0612,13.9196,13.8931,11.1573,13.8931,,,,1.26277,3.29291,18.70298,4.01194,1.65177,1.13232,19.51546,90.97808,,,,0.1572,0.157,0.0673,0.0672,35.7925,274.42929,346.61657,346.61657,0.00364,,0.00364,,346.61657,346.61657,0.00364,,0.00364,,,,,ITX.MC
2014-09-30,14.1539,22.7798,28.1821,13.193,28.2095,58.8493,45.1329,22.5314,18.3499,17.8127,13.761,13.7248,11.0733,13.7248,6.8284,6.8758,,1.27136,3.31745,20.08387,3.828,1.50192,0.94569,18.17372,95.34968,194.67677,-81.15337,0.6687,0.1096,0.1095,0.0677,0.0676,38.1964,235.13859,297.42878,198.96899,0.00248,,0.00371,,297.42878,198.96899,0.00248,,0.00371,,,10.61385,7.4587,ITX.MC
2014-12-31,13.2902,21.1898,26.4225,26.2761,26.4097,58.6684,35.9384,22.273,17.6136,17.6136,13.7051,13.651,10.993,13.651,,,,1.20727,3.22915,19.11402,3.38629,1.59489,1.03116,19.09571,107.78742,207.58572,-80.7026,,0.1361,0.1359,0.0314,0.0313,37.5139,277.60194,351.03605,351.03605,0.00333,,0.00333,,351.03605,351.03605,0.00333,,0.00333,,,,,ITX.MC
2015-03-31,13.7285,20.2386,25.423,13.2057,25.416,58.3384,35.6446,22.3371,18.2429,17.6615,13.8555,13.8025,11.1462,13.8025,5.2984,5.3326,,1.2437,3.24142,54.29981,4.26855,1.89551,1.32049,6.72184,85.50892,114.61,-22.37925,0.86627,0.0983,0.0982,0.0216,0.0216,31.9197,322.80619,408.26392,243.86491,0.00254,,0.00426,,408.26392,243.86491,0.00254,,0.00426,,132.185,11.50211,8.9946,ITX.MC
